Time,PacketSize,Protocol,Sender,Receiver
2.92882,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93009,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93165,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93322,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93451,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93575,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93696,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93854,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.93968,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.94081,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.94198,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.9435,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.94495,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.94603,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.94756,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.94916,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95068,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95196,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95318,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95484,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95622,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95755,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.95933,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.96104,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.9621,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.96349,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.96468,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.96601,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.96722,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.96854,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.97025,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.9715,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.97291,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.97444,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.97574,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.9775,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.97859,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.97967,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.98132,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.98298,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.98403,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.98584,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.98758,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.98875,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.99032,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.99169,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.99317,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.99451,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.99566,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.9969,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.99831,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
2.9995,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.00098,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.00212,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.00348,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.00484,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.00631,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.0074,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.0087,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.00995,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.01157,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.01323,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.01481,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.01591,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.01715,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.01848,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02025,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02208,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02319,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02425,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02572,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02694,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02799,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.02915,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03027,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03202,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03351,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03478,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03631,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03743,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.03849,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04035,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04171,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04324,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04478,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04619,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04729,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.04883,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.05007,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.05162,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.05331,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.05456,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.056,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.05739,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.05908,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06023,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06169,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06287,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06462,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06583,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06729,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.06868,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.07027,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.07136,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.07335,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.07447,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.07614,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.07732,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.0789,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.08011,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.0814,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.08323,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.08507,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.08625,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.08787,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.08898,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09009,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09164,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09325,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.0944,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09595,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09703,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09836,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.09955,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.10081,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.10205,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1035,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.10483,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.10612,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.10737,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.10895,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11041,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11168,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11303,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11469,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11581,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11694,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.11844,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1199,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1211,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12233,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12366,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12503,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12608,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12729,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12847,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.12963,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.131,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.13251,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.13358,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.13509,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.13681,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.13832,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.13973,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.14123,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.14245,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.144,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.14523,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.14661,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.14767,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.14913,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.15057,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.15229,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.15378,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.15502,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1561,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.15739,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.15899,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.16009,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.16124,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.16313,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.16421,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.16583,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.16743,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.169,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1708,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.17254,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.17365,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.17481,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1759,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.17709,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.17884,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.1804,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.18159,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.18302,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.18444,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.18605,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.18728,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.18849,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19049,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19214,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19342,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19448,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19586,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19701,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19806,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.19941,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20067,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20183,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20291,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20415,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20564,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20715,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20849,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.20968,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.21149,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.21262,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.21426,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.21553,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.21718,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.21841,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.22005,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.22132,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.22276,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.22416,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.22527,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2266,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.22847,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.23029,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.23166,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.23311,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.23478,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2359,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2375,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.23916,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.24081,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.24225,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.24387,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.24531,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.24724,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.24907,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.25054,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.25163,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.253,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.25435,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.25605,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2574,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2589,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26021,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26145,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26291,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26473,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26634,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26749,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26865,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.26987,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.27101,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.27246,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.27388,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2751,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.27642,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.27756,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.27926,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.28078,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.28194,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.283,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.28435,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.28554,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.28733,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.28852,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.29006,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2914,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.29274,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.29408,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.29587,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.29703,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2985,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.2999,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.30133,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.3025,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.30368,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.30513,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.3062,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.30772,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.30884,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.30998,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31109,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31216,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31364,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31481,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31601,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31727,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.31854,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32013,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32139,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32252,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32388,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32496,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32626,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32738,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.32871,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33017,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33143,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33297,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33429,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33565,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33683,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.3381,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.33942,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34106,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34228,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34333,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34442,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34559,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34692,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34811,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.34933,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.35098,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.35252,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.3539,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.35506,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.35626,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.35781,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.35947,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36054,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36163,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36293,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36479,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36645,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36812,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.36918,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.37035,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.37159,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.37272,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.3739,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.37559,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.37694,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.37827,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.3796,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.38135,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.38265,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
3.38387,540,2048,01-06-00:00:00:00:00:01,01-06-00:00:00:00:00:03
